14065;164360433;;;01
14066;164360433;;;01
14067;164370617;;;01
14068;164370617;;;01
14069;164370617;;;01
14070;164370617;;;01
14071;164370617;;;01
14072;164370617;;;01
14073;164374663;;;01
14074;164374663;;;01
14075;164375520;;;01
14076;164387730;;;01
14077;164387730;;;01
14078;164387730;;;01
14079;164392980;;;01
14080;164392980;;;01
14081;164395482;;;01
14082;164395482;;;01
14083;164395482;;;01
14084;164395482;;;01
14085;164395482;;;01
14086;164395482;;;01
14087;164395482;;;01
14088;164395482;;;01
14089;164395482;;;01
14090;164395482;;;01
14091;164395482;;;01
14092;164395482;;;01
14093;164403905;;;01
14094;164413502;;;01
14095;164423338;;;01
14096;164427007;;;01
14097;164437932;;;01
14098;164437932;;;01
14099;164456830;;;01
14100;164456830;;;01
14101;164465510;;;01
14102;164465510;;;01
14103;164465510;;;01
14104;164465510;;;01
14105;164465510;;;01
14106;164465510;;;01
14107;164465510;;;01
14108;164488251;;;01
14109;164488251;;;01
14110;164488251;;;01
14111;164496440;;;01
14112;164496440;;;01
14113;164496440;;;01
14114;164496440;;;01
14115;164496440;;;01
14116;164496440;;;01
14117;164496440;;;01
14118;164500162;;;01
14119;164500162;;;01
14120;164500162;;;01
14121;164503315;;;01
14122;164503315;;;01
14123;164523413;;;01
14124;164523413;;;01
14125;164535411;;;01
14126;164535411;;;01
14127;164547886;;;01
14128;164547886;;;01
14129;164547886;;;01
14130;164547886;;;01
14131;164547886;;;01
14132;164547886;;;01
14133;164547886;;;01
14134;164547886;;;01
14135;164547886;;;01
14136;164547886;;;01
14137;164547886;;;01
14138;164547886;;;01
14139;164547886;;;01
14140;164547886;;;01
14141;164547886;;;01
14142;164590412;;;01
14143;164590412;;;01
14144;164596933;;;01
14145;164596933;;;01
14146;164596933;;;01
14147;164612580;;;01
14148;164612580;;;01
14149;164612580;;;01
14150;164612580;;;01
14151;164612580;;;01
14152;164612580;;;01
14153;164613471;;;01
14154;164614982;;;01
14155;164614982;;;01
14156;164614982;;;01
14157;164614982;;;01
14158;164614982;;;01
14159;164614982;;;01
14160;164614982;;;01
14161;164614982;;;01
